Year,Month,Supply Number,Total KWh,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2016,7,20142856,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20213044,2120,Final,School/Nursery,2.7,27.61,30
2016,7,20131501,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20186158,0,Estimated,Municipal Services,2.7,27.61,30
2016,7,20161841,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20176086,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20183403,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20172054,299,Final,School/Nursery,2.7,27.61,30
2016,7,20213318,1960,Final,School/Nursery,2.7,27.61,30
2016,7,21820940,1321,Final,Hospital/Medical Facility,2.7,27.61,30
2016,7,21675569,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,21823855,852,Final,School/Nursery,2.7,27.61,30
2016,7,21904842,2000,Final,School/Nursery,2.7,27.61,30
2016,7,21915458,756,Final,School/Nursery,2.7,27.61,30
2016,7,20134283,0,Estimated,School/Nursery,2.7,27.61,30
2016,7,20170509,732,Final,School/Nursery,2.7,27.61,30
2016,6,21747152,1877,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21790694,1667,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21826495,1438,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21691108,2192,Final,Sports Facility,14.7,25.716666666666665,27
2016,6,21692465,1410,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21744101,2047,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21747749,3032,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21821752,2725,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21574054,0,Final,Sports Facility,14.7,25.716666666666665,27
2016,6,21917226,1498,Final,Parks & Cultural Sites,14.7,25.716666666666665,27
2016,6,21933369,4947,Final,Parks & Cultural Sites,14.7,25.716666666666665,27
2016,6,21571284,0,Estimated,School/Nursery,14.7,25.716666666666665,27
2016,6,21574042,3419,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21730886,3355,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21826148,1122,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21906515,1846,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21923295,0,Estimated,School/Nursery,14.7,25.716666666666665,27
2016,6,21586062,1406,Final,Sports Facility,14.7,25.716666666666665,27
2016,6,21699195,1348,Final,Sports Facility,14.7,25.716666666666665,27
2016,6,21730449,658,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21581403,294,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21574046,2307,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21792422,4120,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21798583,1840,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21804616,2880,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21908054,4280,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,92404221,1400,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20199113,4522,Final,Parks & Cultural Sites,14.7,25.716666666666665,27
2016,6,20170967,1120,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20142856,894,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20213044,2000,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20183403,897,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20172054,1051,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,20213318,1960,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21904842,3240,Final,School/Nursery,14.7,25.716666666666665,27
2016,6,21915458,784,Final,School/Nursery,14.7,25.716666666666665,27
2016,3,21816393,0,Estimated,Parks & Cultural Sites,106.39999999999998,10.593333333333335,10
2016,3,21820783,0,Estimated,Parks & Cultural Sites,106.39999999999998,10.593333333333335,10
2016,3,21691108,567,Final,Sports Facility,106.39999999999998,10.593333333333335,10
2016,3,21692465,2625,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21744101,3299,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21747749,3888,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21821752,3758,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21811728,0,Final,Parks & Cultural Sites,106.39999999999998,10.593333333333335,10
2016,3,21586062,2460,Final,Sports Facility,106.39999999999998,10.593333333333335,10
2016,3,21699195,3984,Final,Sports Facility,106.39999999999998,10.593333333333335,10
2016,3,21730449,510,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21581403,2086,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21574046,2460,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21798583,3640,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,92404221,2760,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20199113,0,Estimated,Parks & Cultural Sites,106.39999999999998,10.593333333333335,10
2016,3,20170967,1760,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20142856,1575,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20213044,3680,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20131501,0,Estimated,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20186158,0,Estimated,Municipal Services,106.39999999999998,10.593333333333335,10
2016,3,20161841,0,Estimated,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20176086,0,Estimated,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20183403,0,Estimated,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20172054,2307,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20213318,4240,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21820940,1888,Final,Hospital/Medical Facility,106.39999999999998,10.593333333333335,10
2016,3,21823855,1299,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,21915458,1460,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20134283,3288,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,3,20170509,1274,Final,School/Nursery,106.39999999999998,10.593333333333335,10
2016,5,21816393,4593,Final,Parks & Cultural Sites,82.99999999999999,18.59333333333333,18
2016,5,21820783,1293,Final,Parks & Cultural Sites,82.99999999999999,18.59333333333333,18
2016,5,21691108,412,Final,Sports Facility,82.99999999999999,18.59333333333333,18
2016,5,21692465,1506,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21744101,2206,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21747749,3556,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21821752,2561,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21811728,0,Estimated,Parks & Cultural Sites,82.99999999999999,18.59333333333333,18
2016,5,21586062,1335,Final,Sports Facility,82.99999999999999,18.59333333333333,18
2016,5,21699195,2956,Final,Sports Facility,82.99999999999999,18.59333333333333,18
2016,5,21730449,507,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21581403,2111,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21574046,1999,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21798583,2440,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,92404221,1840,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20170967,1200,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20142856,943,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20213044,2640,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20131501,578,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20186158,5363,Final,Municipal Services,82.99999999999999,18.59333333333333,18
2016,5,20176086,1641,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20172054,954,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20213318,2440,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21820940,0,Estimated,Hospital/Medical Facility,82.99999999999999,18.59333333333333,18
2016,5,21675569,0,Estimated,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21823855,0,Estimated,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,21915458,913,Final,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20134283,0,Estimated,School/Nursery,82.99999999999999,18.59333333333333,18
2016,5,20170509,0,Estimated,School/Nursery,82.99999999999999,18.59333333333333,18
2016,11,21816393,0,Estimated,Parks & Cultural Sites,36.6,10.45333333333333,10
2016,11,21820783,0,Estimated,Parks & Cultural Sites,36.6,10.45333333333333,10
2016,11,21691108,912,Final,Sports Facility,36.6,10.45333333333333,10
2016,11,21692465,2680,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21744101,3250,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21747749,3640,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21821752,3558,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21811728,0,Final,Parks & Cultural Sites,36.6,10.45333333333333,10
2016,11,21586062,2044,Final,Sports Facility,36.6,10.45333333333333,10
2016,11,21699195,6115,Final,Sports Facility,36.6,10.45333333333333,10
2016,11,21730449,573,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21739262,0,Final,Parks & Cultural Sites,36.6,10.45333333333333,10
2016,11,21581403,1651,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21574046,2585,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21792422,4800,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21798583,3480,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21804616,4920,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,92404221,2160,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20199113,0,Estimated,Parks & Cultural Sites,36.6,10.45333333333333,10
2016,11,20170967,2160,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20142856,1282,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20213044,3040,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20131501,0,Estimated,School/Nursery,36.6,10.45333333333333,10
2016,11,20186158,0,Estimated,Municipal Services,36.6,10.45333333333333,10
2016,11,20161841,0,Estimated,School/Nursery,36.6,10.45333333333333,10
2016,11,20176086,0,Estimated,School/Nursery,36.6,10.45333333333333,10
2016,11,20183403,0,Estimated,School/Nursery,36.6,10.45333333333333,10
2016,11,20172054,2679,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20213318,3240,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21820940,1566,Final,Hospital/Medical Facility,36.6,10.45333333333333,10
2016,11,21823855,996,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21675569,3032,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21904842,3920,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,21915458,1407,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20134283,4332,Final,School/Nursery,36.6,10.45333333333333,10
2016,11,20170509,721,Final,School/Nursery,36.6,10.45333333333333,10
2016,10,21747152,1691,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21790694,863,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21826495,884,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21933152,6576,Final,Municipal Services,75.79999999999998,16.350000000000005,12
2016,10,21691108,717,Final,Sports Facility,75.79999999999998,16.350000000000005,12
2016,10,21692465,2967,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21744101,3992,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21747749,4532,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21821752,4297,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21574054,0,Estimated,Sports Facility,75.79999999999998,16.350000000000005,12
2016,10,21574054,0,Estimated,Sports Facility,75.79999999999998,16.350000000000005,12
2016,10,21917226,1351,Final,Parks & Cultural Sites,75.79999999999998,16.350000000000005,12
2016,10,21933369,5503,Final,Parks & Cultural Sites,75.79999999999998,16.350000000000005,12
2016,10,21571284,1700,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21574042,1980,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21730886,2025,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21826148,949,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21906515,1266,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21923295,0,Estimated,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21586062,2020,Final,Sports Facility,75.79999999999998,16.350000000000005,12
2016,10,21699195,4862,Final,Sports Facility,75.79999999999998,16.350000000000005,12
2016,10,21730449,778,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21581403,1622,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21574046,3158,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21792422,4320,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21798583,2800,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21804616,3920,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21908054,3960,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,92400110,1680,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,92404221,1520,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20199113,3621,Final,Parks & Cultural Sites,75.79999999999998,16.350000000000005,12
2016,10,20170967,1360,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20142856,1299,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20213044,2720,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20183403,322,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20172054,2446,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,20213318,2720,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21675569,6370,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21675569,2605,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21904842,2640,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,10,21915458,1028,Final,School/Nursery,75.79999999999998,16.350000000000005,12
2016,9,21816393,3356,Final,Parks & Cultural Sites,65.90000000000002,22.033333333333346,18
2016,9,21691108,1209,Final,Sports Facility,65.90000000000002,22.033333333333346,18
2016,9,21692465,1561,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21744101,1896,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21747749,2200,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21821752,1759,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21811728,0,Estimated,Parks & Cultural Sites,65.90000000000002,22.033333333333346,18
2016,9,21586062,1574,Final,Sports Facility,65.90000000000002,22.033333333333346,18
2016,9,21699195,2199,Final,Sports Facility,65.90000000000002,22.033333333333346,18
2016,9,21730449,547,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21739262,0,Final,Parks & Cultural Sites,65.90000000000002,22.033333333333346,18
2016,9,21581403,664,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21574046,1700,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21792422,2320,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21798583,760,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21804616,920,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21908054,1160,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,92400110,400,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,92404221,760,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20170967,280,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20142856,1228,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20213044,1400,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20131501,695,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20186158,5827,Final,Municipal Services,65.90000000000002,22.033333333333346,18
2016,9,20161841,4148,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20176086,494,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20172054,1188,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20213318,1880,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21820940,0,Estimated,Hospital/Medical Facility,65.90000000000002,22.033333333333346,18
2016,9,21823855,0,Estimated,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21904842,1080,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,21915458,298,Final,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20134283,0,Estimated,School/Nursery,65.90000000000002,22.033333333333346,18
2016,9,20170509,0,Estimated,School/Nursery,65.90000000000002,22.033333333333346,18
2017,4,21691108,371,Final,Sports Facility,20.800000000000004,14.056666666666668,22
2017,4,21692465,2399,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21744101,2902,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21747152,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21747749,3273,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21790694,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21821752,3492,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21826495,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21933152,0,Estimated,Municipal Services,20.800000000000004,14.056666666666668,22
2017,4,82400174,6289,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21571284,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21574042,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21574046,2461,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21574054,0,Estimated,Sports Facility,20.800000000000004,14.056666666666668,22
2017,4,21581403,1951,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21586062,1635,Final,Sports Facility,20.800000000000004,14.056666666666668,22
2017,4,21699195,5990,Final,Sports Facility,20.800000000000004,14.056666666666668,22
2017,4,21730449,539,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21730886,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21739262,0,Final,Parks & Cultural Sites,20.800000000000004,14.056666666666668,22
2017,4,21792422,6040,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21798583,4000,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21810010,0,Estimated,Sports Facility,20.800000000000004,14.056666666666668,22
2017,4,21826148,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21906515,0,Estimated,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21908054,5960,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21917226,0,Estimated,Parks & Cultural Sites,20.800000000000004,14.056666666666668,22
2017,4,21923295,764,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21933369,0,Estimated,Parks & Cultural Sites,20.800000000000004,14.056666666666668,22
2017,4,92400110,2560,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,92404221,1040,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,20142856,280,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,20170967,2320,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,20213044,3640,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,20172054,1681,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,20213318,3000,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21675569,2796,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21904842,5600,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,4,21915458,1771,Final,School/Nursery,20.800000000000004,14.056666666666668,22
2017,8,21691108,1549,Final,Sports Facility,36.8,27.18,28
2017,8,21692465,1015,Final,School/Nursery,36.8,27.18,28
2017,8,21744101,1368,Final,School/Nursery,36.8,27.18,28
2017,8,21747152,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21747749,1166,Final,School/Nursery,36.8,27.18,28
2017,8,21790694,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21821752,949,Final,School/Nursery,36.8,27.18,28
2017,8,21826495,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21933152,0,Estimated,Municipal Services,36.8,27.18,28
2017,8,82400174,2140,Final,School/Nursery,36.8,27.18,28
2017,8,21571284,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21574042,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21574046,1217,Final,School/Nursery,36.8,27.18,28
2017,8,21574054,0,Estimated,Sports Facility,36.8,27.18,28
2017,8,21581403,448,Final,School/Nursery,36.8,27.18,28
2017,8,21586062,921,Final,Sports Facility,36.8,27.18,28
2017,8,21699195,2583,Final,Sports Facility,36.8,27.18,28
2017,8,21730449,309,Final,School/Nursery,36.8,27.18,28
2017,8,21730886,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21739262,0,Final,Parks & Cultural Sites,36.8,27.18,28
2017,8,21792422,2120,Final,School/Nursery,36.8,27.18,28
2017,8,21798583,1360,Final,School/Nursery,36.8,27.18,28
2017,8,21804616,2880,Final,School/Nursery,36.8,27.18,28
2017,8,21810010,0,Estimated,Sports Facility,36.8,27.18,28
2017,8,21826148,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21906515,0,Estimated,School/Nursery,36.8,27.18,28
2017,8,21908054,1880,Final,School/Nursery,36.8,27.18,28
2017,8,21917226,0,Estimated,Parks & Cultural Sites,36.8,27.18,28
2017,8,21923295,532,Final,School/Nursery,36.8,27.18,28
2017,8,21933369,0,Estimated,Parks & Cultural Sites,36.8,27.18,28
2017,8,92400110,400,Final,School/Nursery,36.8,27.18,28
2017,8,92404221,400,Final,School/Nursery,36.8,27.18,28
2017,8,20170967,160,Final,School/Nursery,36.8,27.18,28
2017,8,20213044,1000,Final,School/Nursery,36.8,27.18,28
2017,8,20213600,150,Final,School/Nursery,36.8,27.18,28
2017,8,20213600,198,Final,School/Nursery,36.8,27.18,28
2017,8,20172054,465,Final,School/Nursery,36.8,27.18,28
2017,8,20213318,1280,Final,School/Nursery,36.8,27.18,28
2017,8,21675569,1501,Final,School/Nursery,36.8,27.18,28
2017,8,21904842,880,Final,School/Nursery,36.8,27.18,28
2017,8,21915458,1029,Final,School/Nursery,36.8,27.18,28
2017,12,21691108,635,Final,Sports Facility,50.8,7.953333333333333,21
2017,12,21692465,3212,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21744101,3231,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21747152,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21747749,3805,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21790694,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21821752,4326,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21826495,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21933152,0,Estimated,Municipal Services,50.8,7.953333333333333,21
2017,12,21571284,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21574042,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21574046,2996,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21574054,0,Estimated,Sports Facility,50.8,7.953333333333333,21
2017,12,21581403,2581,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21586062,2660,Final,Sports Facility,50.8,7.953333333333333,21
2017,12,21699195,5623,Final,Sports Facility,50.8,7.953333333333333,21
2017,12,21730449,679,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21730886,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21792422,6240,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21798583,4800,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21810010,0,Estimated,Sports Facility,50.8,7.953333333333333,21
2017,12,21826148,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21906515,0,Estimated,School/Nursery,50.8,7.953333333333333,21
2017,12,21908054,5800,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21917226,0,Estimated,Parks & Cultural Sites,50.8,7.953333333333333,21
2017,12,21923295,817,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21933369,0,Estimated,Parks & Cultural Sites,50.8,7.953333333333333,21
2017,12,92400110,2640,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,92404221,1040,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,20142856,1991,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,20170967,2080,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,20213044,3800,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,20172054,3254,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,20213318,3520,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21675569,2317,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21904842,5960,Final,School/Nursery,50.8,7.953333333333333,21
2017,12,21915458,2671,Final,School/Nursery,50.8,7.953333333333333,21
2017,2,21691108,307,Final,Sports Facility,28.7,7.653571428571428,12
2017,2,21692465,2843,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21744101,4198,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21747152,3497,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21747749,4338,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21790694,180,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21821752,4410,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21826495,2050,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21571284,0,Estimated,School/Nursery,28.7,7.653571428571428,12
2017,2,21574042,3526,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21574046,4131,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21574054,56,Final,Sports Facility,28.7,7.653571428571428,12
2017,2,21574054,0,Estimated,Sports Facility,28.7,7.653571428571428,12
2017,2,21581403,2267,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21586062,2305,Final,Sports Facility,28.7,7.653571428571428,12
2017,2,21730449,750,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21730886,2940,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21739262,0,Final,Parks & Cultural Sites,28.7,7.653571428571428,12
2017,2,21798583,3480,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21826148,1084,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21906515,2092,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,21917226,1759,Final,Parks & Cultural Sites,28.7,7.653571428571428,12
2017,2,21923295,0,Estimated,School/Nursery,28.7,7.653571428571428,12
2017,2,21933369,4958,Final,Parks & Cultural Sites,28.7,7.653571428571428,12
2017,2,92404221,3120,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,20142856,5500,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,20170967,2600,Final,School/Nursery,28.7,7.653571428571428,12
2017,2,20199113,2733,Final,Parks & Cultural Sites,28.7,7.653571428571428,12
